name,followers,followings,follow ratio,muters,reputation,effective sp,own sp,sp ratio,curation_rewards,posting_rewards,witnesses_voted_for,posts,average_post_len,comments,average_comment_len,comments_with_link_ratio,posts_to_comments_ratio,class
moneymatchgaming,1800,437,0.2427777777777778,13,60.388908196678024,10931.239206511358,769.9093377383426,14.198086281980375,327.013,758.844,7,101,3690,4794,159,0E-14,0.021068001668752608,0
postpromoter,10931,1,9.148293843198243e-05,57,61.94121079504936,2790236.991897287,51412.45773398404,54.271612657274666,84086.061,1017.813,0,9,5060,7638,392,1.00000000000000,0.001178318931657502,3
inciter,913,1,0.001095290251916758,6,26.57730042889263,88420.40445885465,1951.4423530009717,45.31028258297243,1882.623,0.131,0,0,0,0,0,0,0,3
isotonic,417,2,0.004796163069544364,6,30.79982329266974,3739.47111764336,183.03316005388533,20.430566333130304,181.569,0.346,2,0,0,1,167,1.00000000000000,0.0,3
postdoctor,539,1,0.0018552875695732839,9,33.51925290102753,5365.137155762306,218.94458925532106,24.504543245440882,213.616,0.82,1,0,0,1811,63,0E-14,0.0,3
boinger,387,3,0.007751937984496124,1,53.95372432653626,8054.836678753421,176.9842574441887,45.51159970424761,105.714,130.268,0,0,0,3395,144,0.51575846833578,0.0,3
haveaheart,420,389,0.9261904761904762,2,48.531556884342585,52.2718114054528,32.11231228711614,1.6277809874944729,23.962,34.43,9,0,0,303,656,1.00000000000000,0.0,3
dailyupvotes,1196,2,0.0016722408026755853,11,50.82090851956963,36185.22570413963,989.5647748104886,36.56680858619837,942.563,59.465,3,0,0,4358,67,0E-14,0.0,3
isteemd,531,0,0.0,1,55.78835119987474,6938.648397116675,6765.747429214025,1.0255553388168284,6549.015,197.1,1,1,2779,17,129,0E-14,0.058823529411764705,3
promobot,2252,1,0.0004440497335701599,15,59.41567732058951,349002.37947471073,11196.895269832648,31.16956719377505,21653.86,595.111,0,1,2338,674,216,0.99109792284866,0.001483679525222552,3
profitbot,184,0,0.0,0,25.0,1111.781140113887,70.76815054452156,15.710190693968253,47.984,0.007,0,0,0,0,0,0,0,3
tainika,687,2,0.002911208151382824,7,33.03981655160181,24.657247158551872,24.657247158551872,1.0,8.699,0.56,0,0,0,5,860,1.00000000000000,0.0,3
pwrup,236,0,0.0,1,30.637103763007065,4724.499835954241,259.5515917480048,18.202546184117395,101.107,0.384,0,0,0,0,0,0,0,3
dlivepromoter,493,2,0.004056795131845842,4,46.03720110790453,154.3917486673667,123.1328728083198,1.2538629623927267,147.14,17.45,0,23,3520,0,0,0,0,3
stef,788,79,0.10025380710659898,6,58.13489362086087,2170.9971386055363,2170.9971386055363,1.0,112.289,444.489,0,4,1976,1181,60,0E-14,0.003386960203217612,3
megabot,412,12,0.02912621359223301,3,37.50999407759247,957.6985256307736,36.787995354355374,26.032908735740353,32.38,2.212,1,0,0,1507,1188,0.99933642999336,0.0,3
voterunner,584,0,0.0,5,30.670548124310955,843.1009718605745,60.97761720160912,13.826400744277134,59.073,0.377,1,0,0,346,364,1.00000000000000,0.0,1
dolphinbot,584,20,0.03424657534246575,3,55.93449941549549,4521.029673069815,750.2246508644325,6.026234499040442,147.41,190.326,1,1,870,1849,197,0.99837750135208,0.0005408328826392645,3
a-bot,287,0,0.0,1,53.7952445117299,64840.21607943947,775.044818602496,83.65995684785636,709.561,125.74,0,1,1132,4,162,0E-14,0.25,3
onlyprofitbot,909,2,0.0022002200220022,7,45.25138846092513,22649.724333918482,610.6851624712139,37.089036586812654,597.308,12.889,0,3,669,3439,868,0.98604245420180,0.0008723466123873219,3
mitsuko,607,3,0.004942339373970346,3,8.101364606094727,5206.6972760642675,144.77170418060194,35.96488212619877,104.107,253.352,1,186,8799,877,63,0E-14,0.2120866590649943,3
therising,2602,3,0.0011529592621060721,10,57.23734321442633,1068549.040333789,10924.679337859796,97.81056333898069,21976.938,330.486,10,2,1107,13,279,0E-14,0.15384615384615385,3
profitvote,282,0,0.0,0,25.0,20785.991683169952,407.50322308311763,51.0081651033476,402.441,0.02,0,0,0,0,0,0,0,3
whalecreator,357,1,0.0028011204481792717,3,44.24605937710617,12163.015736150472,297.4571702981789,40.88997324878047,284.868,15.648,0,1,336,3056,116,0E-14,0.0003272251308900524,3
smartsteem,10320,1,9.689922480620155e-05,32,69.42848460228039,2906883.265969767,108023.36630376254,26.90976374311081,68956.939,6851.592,0,17,3379,4,284,0E-14,4.25,3
jerrybanfield,40525,13,0.00032078963602714375,239,74.55730707037706,612446.0231508295,37934.14543238619,16.144980100908114,20496.875,46797.862,0,35,3059,0,0,0,0,3
steembloggers,2366,10,0.00422654268808115,10,66.73252719032165,483.9858963227787,483.9858963227787,1.0,447.472,3755.397,3,5,2257,2143,68,0E-14,0.0023331777881474567,3
luckyvotes,680,0,0.0,12,37.11974555823483,3932.6803946673713,439.55751791287105,8.946907365708862,309.419,4.987,1,0,0,1364,66,0.00073313782991,0.0,3
minnowvotes,1978,0,0.0,13,43.246051225903855,117005.83680740831,4157.119746671362,28.145890409121794,1329.822,10.399,1,0,0,3645,66,0E-14,0.0,3
chronoboost,392,0,0.0,1,56.52148264524571,41041.881308307,569.5342325465227,72.06218513819442,707.147,265.682,0,84,11069,1,27,0E-14,84.0,3
alfanso,418,1,0.0023923444976076554,1,42.11733308815402,55223.52361954432,1150.9824153468433,47.97946769925496,1142.755,5.849,0,0,0,0,0,0,0,3
upyourpost,128,0,0.0,0,41.325832770216394,24044.220407944063,263.2202869611545,91.34638019558295,258.363,5.414,1,1,1354,7,109,0E-14,0.14285714285714285,3
rocky1,4339,37,0.008527310440193593,17,62.4399313006399,1492728.1419507624,41126.69759192163,36.29584258775919,42888.972,2067.943,15,0,0,7,109,0E-14,0.0,3
brupvoter,2198,1,0.00045495905368516835,21,61.05219157166804,86574.2641921341,2350.430095301318,36.833371205211506,1937.208,796.503,4,0,0,2953,64,0E-14,0.0,3
thebot,855,4,0.004678362573099415,6,53.33793050246031,46962.8986067884,512.7004677214048,91.59909452687971,1030.435,118.455,0,0,0,0,0,0,0,3
aksdwi,2296,42,0.018292682926829267,15,53.949948846734664,4513.179650495046,4513.179650495046,1.0,2407.637,201.199,1,0,0,1051,76,0E-14,0.0,3
cabbage-dealer,560,20,0.03571428571428571,4,59.59927512201474,1627.995904183374,524.2356737561619,3.105465701177377,58.967,576.537,4,0,0,2030,202,1.00000000000000,0.0,3
proffit,400,0,0.0,2,54.50299446443927,7047.451443410666,1697.3600196406196,4.152007447956041,71.713,143.666,2,3,669,14,54,0.07142857142857,0.21428571428571427,3
lovejuice,4091,0,0.0,36,61.091202704034956,16009.108150086022,733.8288505594716,21.815860929807634,1161.88,1021.571,0,19,1838,3539,181,1.00000000000000,0.005368748233964397,3
upme,8240,4,0.0004854368932038835,52,49.003865600084616,1549759.7249433124,17366.327294282746,89.23934800270155,72861.124,62.997,0,2,334,5335,541,0.27085285848172,0.00037488284910965324,3
t50,457,521,1.140043763676149,5,43.66691698700444,4756.150241383472,125.01691514768447,38.0440537647642,101.133,9.844,0,0,0,2841,3048,0.99964801126363,0.0,3
appreciator,10198,1,9.805844283192783e-05,65,60.632816300853634,3155780.742732016,76788.05532438547,41.09728693350357,84605.995,722.404,0,59,3818,124,223,1.00000000000000,0.47580645161290325,3
oceanwhale,1345,0,0.0,7,54.65113339707932,86719.2488952408,1313.666756783006,66.01312581556425,1510.138,144.389,0,89,10580,4835,1169,0.99813857290589,0.01840744570837642,3
brandonfrye,4337,34,0.007839520405810468,22,64.2730016722721,91983.85374850329,3818.4673716537095,24.089207735895027,1333.447,1815.23,10,27,4039,214,295,0.09345794392523,0.1261682242990654,3
peoplesbot,114,0,0.0,1,25.0,4568.392666032014,108.54180040498174,42.08878652267443,104.983,0.0,0,0,0,0,0,0,0,3
pushup,3251,0,0.0,24,51.12497729799071,1314.8576512695672,296.9812228279656,4.4274100522214965,5904.955,77.829,0,1,113,5,22,0E-14,0.2,3
getkarma,193,0,0.0,0,25.0,669.092074805911,8.86040639563761,75.51482910934381,8.74,0.0,0,0,0,986,72,0E-14,0.0,3
noicebot,255,36,0.1411764705882353,0,44.633470567898044,355.4572315331422,17.02726426745721,20.875768764128363,15.043,13.238,1,0,0,0,0,0,0,3
msp-bidbot,1618,0,0.0,10,44.11266893499827,7240.298211679122,694.6226113530008,10.42335520517582,681.949,16.67,0,0,0,2069,1060,1.00000000000000,0.0,3
brotherhood,690,0,0.0,6,52.60978328809572,28578.6947772997,669.2014322605476,42.705668875754654,605.465,94.711,18,15,74,700,190,0.99428571428571,0.02142857142857143,3
boomerang,8714,0,0.0,60,53.903239382840525,727853.6896384793,5867.427624685896,124.04987946953054,21083.452,201.981,14,2,748,6602,55,0.00136322326567,0.0003029385034837928,3
edensgarden,878,0,0.0,10,24.642011807394617,32551.243579624123,1271.4165844951858,25.602343068812925,1258.537,1.194,1,0,0,2652,41,0E-14,0.0,3
nado.bot,976,0,0.0,8,8.856958848824284,537.1564126881029,537.1564126881029,1.0,530.477,1.41,0,0,0,780,256,1.00000000000000,0.0,3
honestbot,690,0,0.0,10,9.41547023551022,6042.096962945934,201.88045513263717,29.92908332298055,194.324,2.376,0,0,0,3489,181,1.00000000000000,0.0,3
joeparys,13243,106,0.008004228649097637,81,71.89776883741128,43569.54525213133,39112.88982794608,1.1139433942055843,587.628,10997.319,5,140,1121,5821,189,0.00085895894176,0.024050850369352346,3
botox,672,922,1.3720238095238095,1,43.45508557363627,1402.1949395359231,45.90347032987341,30.546599842221344,40.591,9.755,0,2,4403,2194,1074,1.00000000000000,0.0009115770282588879,3
buildawhale,12615,2,0.00015854141894569956,88,72.08334157416155,1846975.727440946,95482.72804341266,19.343558414053593,86144.453,16283.254,0,214,3229,26,118,0.61538461538461,8.23076923076923,3
peace-bot,235,0,0.0,0,39.333148290686324,1874.248326390664,49.571023003576485,37.80935338484823,47.542,3.09,1,0,0,1767,1223,0.99943406904357,0.0,3
whalepromobot,152,0,0.0,0,23.593870048553818,10015.140029224463,220.16089324930536,45.490095363501,216.171,0.074,0,0,0,2511,69,0E-14,0.0,3
alliedforces,369,3,0.008130081300813009,0,45.30403114795823,3920.796833335011,174.8760892785827,22.420428370222,51.935,15.857,7,3,6927,1821,283,1.00000000000000,0.0016474464579901153,3
lrd,1163,192,0.1650902837489252,4,62.72632634215785,2428.00914721309,401.35478263851564,6.049533361110839,499.599,1431.996,0,1,361,0,0,0,0,3
bid4joy,1129,0,0.0,7,61.05858626046355,840.9665329125544,228.31372923868273,3.68338135300394,545.843,789.244,0,0,0,1642,62,0E-14,0.0,3
emperorofnaps,1681,0,0.0,14,14.628851924552755,287080.2448928279,4230.014619618535,67.86743562572295,4206.655,3.092,0,0,0,5820,227,0E-14,0.0,1
minnowhelper,5162,0,0.0,38,54.17136345634281,5205.108741101607,4419.340338183063,1.1778021928135998,2243.398,196.169,0,0,0,6184,1172,1.00000000000000,0.0,3
ebargains,6033,5704,0.945466600364661,39,64.15248637453553,1987.5851048844495,305.6938059050872,6.501882166044155,1435.06,2232.323,21,0,0,780,1367,0.98717948717948,0.0,3
sureshot,528,0,0.0,0,47.47035326566435,34177.870705914705,535.2365906643989,63.85563188699243,794.628,25.669,1,23,5113,4,181,0.25000000000000,5.75,3
redlambo,957,509,0.5318704284221526,4,43.67503075059921,8842.784680002887,370.62634290906067,23.859029044172964,362.23,10.914,5,0,0,1936,135,0E-14,0.0,3
upmewhale,5446,11,0.0020198310686742565,37,63.74477147131145,1276151.4124947132,14843.155728190583,85.97574773611024,18075.19,1366.623,0,6,1015,4426,165,0.99909624943515,0.0013556258472661546,3
lost-ninja,435,0,0.0,5,43.95015309737582,12112.700093831812,3050.1106692623534,3.9712329837399567,291.132,10.917,0,6,2601,3153,75,0E-14,0.0019029495718363464,1
th3voter,288,0,0.0,2,57.19422063645904,1857.3944029776346,158.97397207080573,11.683638389247555,147.378,284.27,0,0,0,998,1587,0.99899799599198,0.0,3
estabond,1026,1,0.0009746588693957114,8,10.200281269506378,2979.283423270921,2279.052608411982,1.307246446297197,2260.433,1.372,0,2,606,35,102,0.17142857142857,0.05714285714285714,3
ecotrain,718,33,0.04596100278551532,5,45.61279013390145,15131.992231883316,837.1466577807176,18.075676574996244,305.868,22.159,6,0,0,46,271,0.06521739130434,0.0,3
flymehigh,978,1546,1.5807770961145193,4,9.687336001818801,2481.4809191527643,247.11654557119704,10.041743313532287,241.614,6.423,0,0,0,1906,538,1.00000000000000,0.0,3
sneaky-ninja,5676,3,0.0005285412262156448,36,59.293405354775146,305607.2869073049,12344.086202483182,24.757384377778227,12094.831,745.648,6,24,4601,6201,748,0.98387356877922,0.0038703434929850023,3
mercurybot,3303,0,0.0,13,50.78248614885963,11296.360779347302,3520.030484494101,3.209165610669652,3192.458,164.726,0,0,0,0,0,0,0,3
votepower,119,0,0.0,2,39.14948945841951,129.3446687840139,8.460707712760001,15.287689065176304,24.193,3.354,0,2,6631,53,65,0E-14,0.03773584905660377,3
shares,1514,15,0.009907529722589167,9,54.26824043119753,2130.9820285455735,656.3494094522058,3.246718893712584,530.634,194.515,1,227,3376,1791,846,0.93802345058626,0.12674483528754885,3
automation,536,52,0.09701492537313433,2,44.549991097590635,1033.754818724241,31.4589019622127,32.86048635664239,22.145,12.21,1,121,3213,2703,303,0.39548649648538,0.04476507584165742,3
booster,15254,15,0.0009833486298675756,100,64.5567043477663,816636.6753555585,14935.689135262906,54.67686612648447,43131.056,2351.312,0,3,1850,5487,407,0.34536176416985,0.0005467468562055768,3
bodzila,932,156,0.16738197424892703,1,55.62697195403818,3350.864665168382,308.1771008447819,10.873178623534708,84.72,244.764,0,0,0,1631,408,1.00000000000000,0.0,3
drotto,7527,0,0.0,50,47.87545208856642,9745.81837549792,9745.81837549792,1.0,349.86,35.885,0,0,0,16569,82,0E-14,0.0,1
postdoctor,539,1,0.0018552875695732839,9,33.51925290102753,5365.137155762306,218.94458925532106,24.504543245440882,213.616,0.82,1,0,0,1811,63,0E-14,0.0,3
bumper,1724,26,0.015081206496519721,13,53.57827474947612,5098.829608440642,861.7235613557701,5.9170131084944835,554.723,155.853,2,0,0,1,12,0E-14,0.0,3
coolbot,502,0,0.0,4,33.464057821330705,1112.9836190738288,402.21598980756374,2.767129222302487,31.772,0.471,2,0,0,3570,176,1.00000000000000,0.0,3
botcoin,964,3856,4.0,5,43.83309885379731,1035.408858937442,24.12203944696705,42.92376941070078,6.776,10.282,10,0,0,444,62,0E-14,0.0,3
microbot,869,0,0.0,12,45.4865416562545,439.4511080558941,339.96388038097365,1.29264058159188,8.957,15.033,1,0,0,4008,874,1.00000000000000,0.0,3
bidseption,7313,153003,20.922056611513742,47,0.9440872642183216,264.5701505458917,32.651321724192925,8.102892519351185,3.764,45.595,1,0,0,42,999,1.00000000000000,0.0,3
cleansingpoetry,409,78,0.19070904645476772,0,43.78776301961107,108.49506992665104,18.324069210776774,5.920904831708603,0.509,10.333,26,0,0,96,1091,0.98958333333333,0.0,3
earnmoresteem,103,0,0.0,2,39.46267041838659,19.213547247250176,19.213547247250176,1.0,0.397,4.113,0,0,0,0,0,0,0,3
sunrawhale,430,0,0.0,9,36.443812021001015,546.1885512541237,162.17111941147195,3.3679766979242203,159.161,1.833,0,0,0,57,269,1.00000000000000,0.0,3
estream.studios,1906,2220,1.1647429171038826,6,61.28841818330523,1478.004224542041,294.254049089434,5.0228849156560775,559.678,1040.881,9,0,0,203,1439,0.99507389162561,0.0,3
spydo,1599,242,0.15134459036898062,8,56.5295794218959,17531.959937807547,1107.2888354320903,15.833231020491741,923.478,309.735,0,0,0,2080,467,1.00000000000000,0.0,3
siditech,572,1,0.0017482517482517483,5,52.32714780100996,6248.66559505958,420.5191177165145,14.85940907750122,177.028,102.478,0,0,0,1655,209,1.00000000000000,0.0,3
weupvote,223,0,0.0,0,46.35144046610492,146.76497199176046,146.76497199176046,1.0,124.576,19.609,0,0,0,0,0,0,0,3
singing.beauty,1020,2666,2.6137254901960785,9,58.76849132613056,1555.132596149929,209.6841961274305,7.416546525064935,294.072,540.9,0,1,1250,82,1435,1.00000000000000,0.012195121951219513,3
authors.league,410,3,0.007317073170731708,3,45.401039859786415,840.3996296423533,55.558209399949476,15.126470754169365,40.196,15.141,3,0,0,1355,1217,1.00000000000000,0.0,3
steembotup,163,0,0.0,0,34.69458822927961,248.4580266056837,248.4580266056837,1.0,2.381,0.94,0,0,0,140,87,0E-14,0.0,3
ptbot,348,9,0.02586206896551724,0,43.22318949965981,3254.740896318487,109.81852266884607,29.637449286520134,51.019,4.555,0,17,3502,1308,172,0.99923547400611,0.012996941896024464,3
redwhale,444,1230,2.77027027027027,2,42.095550431456466,245.715096581931,31.28645129698003,7.853722183111544,27.487,6.831,0,0,0,55,1621,1.00000000000000,0.0,3
slimwhale,440,1,0.0022727272727272726,1,51.430583777181255,793.5964438257369,67.96593876309485,11.676384646020008,40.601,70.453,0,0,0,285,989,1.00000000000000,0.0,3
moneymatchgaming,1800,437,0.2427777777777778,13,60.388908196678024,10931.239206511358,769.9093377383426,14.198086281980375,327.013,758.844,7,101,3690,4794,159,0E-14,0.021068001668752608,0
postpromoter,10931,1,9.148293843198243e-05,57,61.94121079504936,2790236.991897287,51412.45773398404,54.271612657274666,84086.061,1017.813,0,9,5060,7638,392,1.00000000000000,0.001178318931657502,3
inciter,913,1,0.001095290251916758,6,26.57730042889263,88420.40445885465,1951.4423530009717,45.31028258297243,1882.623,0.131,0,0,0,0,0,0,0,3
isotonic,417,2,0.004796163069544364,6,30.79982329266974,3739.47111764336,183.03316005388533,20.430566333130304,181.569,0.346,2,0,0,1,167,1.00000000000000,0.0,3
postdoctor,539,1,0.0018552875695732839,9,33.51925290102753,5365.137155762306,218.94458925532106,24.504543245440882,213.616,0.82,1,0,0,1811,63,0E-14,0.0,3
boinger,387,3,0.007751937984496124,1,53.95372432653626,8054.836678753421,176.9842574441887,45.51159970424761,105.714,130.268,0,0,0,3395,144,0.51575846833578,0.0,3
haveaheart,420,389,0.9261904761904762,2,48.531556884342585,52.2718114054528,32.11231228711614,1.6277809874944729,23.962,34.43,9,0,0,303,656,1.00000000000000,0.0,3
dailyupvotes,1196,2,0.0016722408026755853,11,50.82090851956963,36185.22570413963,989.5647748104886,36.56680858619837,942.563,59.465,3,0,0,4358,67,0E-14,0.0,3
isteemd,531,0,0.0,1,55.78835119987474,6938.648397116675,6765.747429214025,1.0255553388168284,6549.015,197.1,1,1,2779,17,129,0E-14,0.058823529411764705,3
promobot,2252,1,0.0004440497335701599,15,59.41567732058951,349002.37947471073,11196.895269832648,31.16956719377505,21653.86,595.111,0,1,2338,674,216,0.99109792284866,0.001483679525222552,3
profitbot,184,0,0.0,0,25.0,1111.781140113887,70.76815054452156,15.710190693968253,47.984,0.007,0,0,0,0,0,0,0,3
tainika,687,2,0.002911208151382824,7,33.03981655160181,24.657247158551872,24.657247158551872,1.0,8.699,0.56,0,0,0,5,860,1.00000000000000,0.0,3
pwrup,236,0,0.0,1,30.637103763007065,4724.499835954241,259.5515917480048,18.202546184117395,101.107,0.384,0,0,0,0,0,0,0,3
dlivepromoter,493,2,0.004056795131845842,4,46.03720110790453,154.3917486673667,123.1328728083198,1.2538629623927267,147.14,17.45,0,23,3520,0,0,0,0,3
stef,788,79,0.10025380710659898,6,58.13489362086087,2170.9971386055363,2170.9971386055363,1.0,112.289,444.489,0,4,1976,1181,60,0E-14,0.003386960203217612,3
megabot,412,12,0.02912621359223301,3,37.50999407759247,957.6985256307736,36.787995354355374,26.032908735740353,32.38,2.212,1,0,0,1507,1188,0.99933642999336,0.0,3
voterunner,584,0,0.0,5,30.670548124310955,843.1009718605745,60.97761720160912,13.826400744277134,59.073,0.377,1,0,0,346,364,1.00000000000000,0.0,1
dolphinbot,584,20,0.03424657534246575,3,55.93449941549549,4521.029673069815,750.2246508644325,6.026234499040442,147.41,190.326,1,1,870,1849,197,0.99837750135208,0.0005408328826392645,3
a-bot,287,0,0.0,1,53.7952445117299,64840.21607943947,775.044818602496,83.65995684785636,709.561,125.74,0,1,1132,4,162,0E-14,0.25,3
onlyprofitbot,909,2,0.0022002200220022,7,45.25138846092513,22649.724333918482,610.6851624712139,37.089036586812654,597.308,12.889,0,3,669,3439,868,0.98604245420180,0.0008723466123873219,3
mitsuko,607,3,0.004942339373970346,3,8.101364606094727,5206.6972760642675,144.77170418060194,35.96488212619877,104.107,253.352,1,186,8799,877,63,0E-14,0.2120866590649943,3
therising,2602,3,0.0011529592621060721,10,57.23734321442633,1068549.040333789,10924.679337859796,97.81056333898069,21976.938,330.486,10,2,1107,13,279,0E-14,0.15384615384615385,3
profitvote,282,0,0.0,0,25.0,20785.991683169952,407.50322308311763,51.0081651033476,402.441,0.02,0,0,0,0,0,0,0,3
whalecreator,357,1,0.0028011204481792717,3,44.24605937710617,12163.015736150472,297.4571702981789,40.88997324878047,284.868,15.648,0,1,336,3056,116,0E-14,0.0003272251308900524,3
smartsteem,10320,1,9.689922480620155e-05,32,69.42848460228039,2906883.265969767,108023.36630376254,26.90976374311081,68956.939,6851.592,0,17,3379,4,284,0E-14,4.25,3
jerrybanfield,40525,13,0.00032078963602714375,239,74.55730707037706,612446.0231508295,37934.14543238619,16.144980100908114,20496.875,46797.862,0,35,3059,0,0,0,0,3
steembloggers,2366,10,0.00422654268808115,10,66.73252719032165,483.9858963227787,483.9858963227787,1.0,447.472,3755.397,3,5,2257,2143,68,0E-14,0.0023331777881474567,3
luckyvotes,680,0,0.0,12,37.11974555823483,3932.6803946673713,439.55751791287105,8.946907365708862,309.419,4.987,1,0,0,1364,66,0.00073313782991,0.0,3
minnowvotes,1978,0,0.0,13,43.246051225903855,117005.83680740831,4157.119746671362,28.145890409121794,1329.822,10.399,1,0,0,3645,66,0E-14,0.0,3
chronoboost,392,0,0.0,1,56.52148264524571,41041.881308307,569.5342325465227,72.06218513819442,707.147,265.682,0,84,11069,1,27,0E-14,84.0,3
alfanso,418,1,0.0023923444976076554,1,42.11733308815402,55223.52361954432,1150.9824153468433,47.97946769925496,1142.755,5.849,0,0,0,0,0,0,0,3
upyourpost,128,0,0.0,0,41.325832770216394,24044.220407944063,263.2202869611545,91.34638019558295,258.363,5.414,1,1,1354,7,109,0E-14,0.14285714285714285,3
rocky1,4339,37,0.008527310440193593,17,62.4399313006399,1492728.1419507624,41126.69759192163,36.29584258775919,42888.972,2067.943,15,0,0,7,109,0E-14,0.0,3
brupvoter,2198,1,0.00045495905368516835,21,61.05219157166804,86574.2641921341,2350.430095301318,36.833371205211506,1937.208,796.503,4,0,0,2953,64,0E-14,0.0,3
thebot,855,4,0.004678362573099415,6,53.33793050246031,46962.8986067884,512.7004677214048,91.59909452687971,1030.435,118.455,0,0,0,0,0,0,0,3
aksdwi,2296,42,0.018292682926829267,15,53.949948846734664,4513.179650495046,4513.179650495046,1.0,2407.637,201.199,1,0,0,1051,76,0E-14,0.0,3
cabbage-dealer,560,20,0.03571428571428571,4,59.59927512201474,1627.995904183374,524.2356737561619,3.105465701177377,58.967,576.537,4,0,0,2030,202,1.00000000000000,0.0,3
proffit,400,0,0.0,2,54.50299446443927,7047.451443410666,1697.3600196406196,4.152007447956041,71.713,143.666,2,3,669,14,54,0.07142857142857,0.21428571428571427,3
lovejuice,4091,0,0.0,36,61.091202704034956,16009.108150086022,733.8288505594716,21.815860929807634,1161.88,1021.571,0,19,1838,3539,181,1.00000000000000,0.005368748233964397,3
upme,8240,4,0.0004854368932038835,52,49.003865600084616,1549759.7249433124,17366.327294282746,89.23934800270155,72861.124,62.997,0,2,334,5335,541,0.27085285848172,0.00037488284910965324,3
t50,457,521,1.140043763676149,5,43.66691698700444,4756.150241383472,125.01691514768447,38.0440537647642,101.133,9.844,0,0,0,2841,3048,0.99964801126363,0.0,3
appreciator,10198,1,9.805844283192783e-05,65,60.632816300853634,3155780.742732016,76788.05532438547,41.09728693350357,84605.995,722.404,0,59,3818,124,223,1.00000000000000,0.47580645161290325,3
oceanwhale,1345,0,0.0,7,54.65113339707932,86719.2488952408,1313.666756783006,66.01312581556425,1510.138,144.389,0,89,10580,4835,1169,0.99813857290589,0.01840744570837642,3
brandonfrye,4337,34,0.007839520405810468,22,64.2730016722721,91983.85374850329,3818.4673716537095,24.089207735895027,1333.447,1815.23,10,27,4039,214,295,0.09345794392523,0.1261682242990654,3
peoplesbot,114,0,0.0,1,25.0,4568.392666032014,108.54180040498174,42.08878652267443,104.983,0.0,0,0,0,0,0,0,0,3
pushup,3251,0,0.0,24,51.12497729799071,1314.8576512695672,296.9812228279656,4.4274100522214965,5904.955,77.829,0,1,113,5,22,0E-14,0.2,3
getkarma,193,0,0.0,0,25.0,669.092074805911,8.86040639563761,75.51482910934381,8.74,0.0,0,0,0,986,72,0E-14,0.0,3
noicebot,255,36,0.1411764705882353,0,44.633470567898044,355.4572315331422,17.02726426745721,20.875768764128363,15.043,13.238,1,0,0,0,0,0,0,3
msp-bidbot,1618,0,0.0,10,44.11266893499827,7240.298211679122,694.6226113530008,10.42335520517582,681.949,16.67,0,0,0,2069,1060,1.00000000000000,0.0,3
brotherhood,690,0,0.0,6,52.60978328809572,28578.6947772997,669.2014322605476,42.705668875754654,605.465,94.711,18,15,74,700,190,0.99428571428571,0.02142857142857143,3
boomerang,8714,0,0.0,60,53.903239382840525,727853.6896384793,5867.427624685896,124.04987946953054,21083.452,201.981,14,2,748,6602,55,0.00136322326567,0.0003029385034837928,3
edensgarden,878,0,0.0,10,24.642011807394617,32551.243579624123,1271.4165844951858,25.602343068812925,1258.537,1.194,1,0,0,2652,41,0E-14,0.0,3
nado.bot,976,0,0.0,8,8.856958848824284,537.1564126881029,537.1564126881029,1.0,530.477,1.41,0,0,0,780,256,1.00000000000000,0.0,3
honestbot,690,0,0.0,10,9.41547023551022,6042.096962945934,201.88045513263717,29.92908332298055,194.324,2.376,0,0,0,3489,181,1.00000000000000,0.0,3
joeparys,13243,106,0.008004228649097637,81,71.89776883741128,43569.54525213133,39112.88982794608,1.1139433942055843,587.628,10997.319,5,140,1121,5821,189,0.00085895894176,0.024050850369352346,3
botox,672,922,1.3720238095238095,1,43.45508557363627,1402.1949395359231,45.90347032987341,30.546599842221344,40.591,9.755,0,2,4403,2194,1074,1.00000000000000,0.0009115770282588879,3
buildawhale,12615,2,0.00015854141894569956,88,72.08334157416155,1846975.727440946,95482.72804341266,19.343558414053593,86144.453,16283.254,0,214,3229,26,118,0.61538461538461,8.23076923076923,3
peace-bot,235,0,0.0,0,39.333148290686324,1874.248326390664,49.571023003576485,37.80935338484823,47.542,3.09,1,0,0,1767,1223,0.99943406904357,0.0,3
whalepromobot,152,0,0.0,0,23.593870048553818,10015.140029224463,220.16089324930536,45.490095363501,216.171,0.074,0,0,0,2511,69,0E-14,0.0,3
alliedforces,369,3,0.008130081300813009,0,45.30403114795823,3920.796833335011,174.8760892785827,22.420428370222,51.935,15.857,7,3,6927,1821,283,1.00000000000000,0.0016474464579901153,3
lrd,1163,192,0.1650902837489252,4,62.72632634215785,2428.00914721309,401.35478263851564,6.049533361110839,499.599,1431.996,0,1,361,0,0,0,0,3
bid4joy,1129,0,0.0,7,61.05858626046355,840.9665329125544,228.31372923868273,3.68338135300394,545.843,789.244,0,0,0,1642,62,0E-14,0.0,3
emperorofnaps,1681,0,0.0,14,14.628851924552755,287080.2448928279,4230.014619618535,67.86743562572295,4206.655,3.092,0,0,0,5820,227,0E-14,0.0,1
minnowhelper,5162,0,0.0,38,54.17136345634281,5205.108741101607,4419.340338183063,1.1778021928135998,2243.398,196.169,0,0,0,6184,1172,1.00000000000000,0.0,3
ebargains,6033,5704,0.945466600364661,39,64.15248637453553,1987.5851048844495,305.6938059050872,6.501882166044155,1435.06,2232.323,21,0,0,780,1367,0.98717948717948,0.0,3
